Scenario,year,variable,sector,qualifier,type,value
BAU,2035,efi,TransEqp,n2o,S2,0
BAU,2035,efi,TransEqp,ch4,S2,0
BAU,2035,efi,TransEqp,voc,S2,0
BAU,2035,efi,TransEqp,co,S2,0
BAU,2035,efi,TransEqp,nox,S2,0
BAU,2035,efi,TransEqp,sox,S2,0
BAU,2035,efi,TransEqp,pm,S2,0
BAU,2035,efi,TransEqp,pm10,S2,0
BAU,2035,efi,TransEqp,pm25,S2,0
BAU,2035,efi,ElecEqp,co2,S2,0.042634773
BAU,2035,efi,ElecEqp,n2o,S2,0
BAU,2035,efi,ElecEqp,ch4,S2,0
BAU,2035,efi,ElecEqp,voc,S2,0
BAU,2035,efi,ElecEqp,co,S2,0
BAU,2035,efi,ElecEqp,nox,S2,0
BAU,2035,efi,ElecEqp,sox,S2,0
BAU,2035,efi,ElecEqp,pm,S2,0
BAU,2035,efi,ElecEqp,pm10,S2,0
BAU,2035,efi,ElecEqp,pm25,S2,0
BAU,2035,efi,ICTEqp,co2,S2,0.020101196
BAU,2035,efi,ICTEqp,n2o,S2,0
BAU,2035,efi,ICTEqp,ch4,S2,0
BAU,2035,efi,ICTEqp,voc,S2,0
BAU,2035,efi,ICTEqp,co,S2,0
BAU,2035,efi,ICTEqp,nox,S2,0
BAU,2035,efi,ICTEqp,sox,S2,0
BAU,2035,efi,ICTEqp,pm,S2,0
BAU,2035,efi,ICTEqp,pm10,S2,0
BAU,2035,efi,ICTEqp,pm25,S2,0
BAU,2035,efi,PrecInst,co2,S2,0.002884757
BAU,2035,efi,PrecInst,n2o,S2,0
BAU,2035,efi,PrecInst,ch4,S2,0
BAU,2035,efi,PrecInst,voc,S2,0
BAU,2035,efi,PrecInst,co,S2,0
BAU,2035,efi,PrecInst,nox,S2,0
BAU,2035,efi,PrecInst,sox,S2,0
BAU,2035,efi,PrecInst,pm,S2,0
BAU,2035,efi,PrecInst,pm10,S2,0
BAU,2035,efi,PrecInst,pm25,S2,0
BAU,2035,efi,OthMfg,co2,S2,0.096184425
BAU,2035,efi,OthMfg,n2o,S2,0
BAU,2035,efi,OthMfg,ch4,S2,0
BAU,2035,efi,OthMfg,voc,S2,0
BAU,2035,efi,OthMfg,co,S2,0
BAU,2035,efi,OthMfg,nox,S2,0
BAU,2035,efi,OthMfg,sox,S2,0
BAU,2035,efi,OthMfg,pm,S2,0
BAU,2035,efi,OthMfg,pm10,S2,0
BAU,2035,efi,OthMfg,pm25,S2,0
BAU,2035,efi,Waste,co2,S2,0.02340047
BAU,2035,efi,Waste,n2o,S2,0
BAU,2035,efi,Waste,ch4,S2,0
BAU,2035,efi,Waste,voc,S2,0
BAU,2035,efi,Waste,co,S2,0
BAU,2035,efi,Waste,nox,S2,0
BAU,2035,efi,Waste,sox,S2,0
BAU,2035,efi,Waste,pm,S2,0
BAU,2035,efi,Waste,pm10,S2,0
BAU,2035,efi,Waste,pm25,S2,0
BAU,2035,efi,MachRep,co2,S2,0.005572378
BAU,2035,efi,MachRep,n2o,S2,0
BAU,2035,efi,MachRep,ch4,S2,0
BAU,2035,efi,MachRep,voc,S2,0
BAU,2035,efi,MachRep,co,S2,0
BAU,2035,efi,MachRep,nox,S2,0
BAU,2035,efi,MachRep,sox,S2,0
BAU,2035,efi,MachRep,pm,S2,0
BAU,2035,efi,MachRep,pm10,S2,0
BAU,2035,efi,MachRep,pm25,S2,0
BAU,2035,efi,T_D,co2,S2,0
BAU,2035,efi,T_D,n2o,S2,0
BAU,2035,efi,T_D,ch4,S2,0
BAU,2035,efi,T_D,voc,S2,0
BAU,2035,efi,T_D,co,S2,0
BAU,2035,efi,T_D,nox,S2,0
BAU,2035,efi,T_D,sox,S2,0
BAU,2035,efi,T_D,pm,S2,0
BAU,2035,efi,T_D,pm10,S2,0
BAU,2035,efi,T_D,pm25,S2,0
BAU,2035,efi,Coal_Power,co2,S2,9.221589148
BAU,2035,efi,Coal_Power,n2o,S2,0
BAU,2035,efi,Coal_Power,ch4,S2,0
BAU,2035,efi,Coal_Power,voc,S2,0
BAU,2035,efi,Coal_Power,co,S2,0
BAU,2035,efi,Coal_Power,nox,S2,0
BAU,2035,efi,Coal_Power,sox,S2,0
BAU,2035,efi,Coal_Power,pm,S2,0
BAU,2035,efi,Coal_Power,pm10,S2,0
BAU,2035,efi,Coal_Power,pm25,S2,0
BAU,2035,efi,Oil_Power,co2,S2,0.254448817
BAU,2035,efi,Oil_Power,n2o,S2,0
BAU,2035,efi,Oil_Power,ch4,S2,0
BAU,2035,efi,Oil_Power,voc,S2,0
BAU,2035,efi,Oil_Power,co,S2,0
BAU,2035,efi,Oil_Power,nox,S2,0
BAU,2035,efi,Oil_Power,sox,S2,0
BAU,2035,efi,Oil_Power,pm,S2,0
BAU,2035,efi,Oil_Power,pm10,S2,0
BAU,2035,efi,Oil_Power,pm25,S2,0
BAU,2035,efi,Gas_Power,co2,S2,0.01990074
BAU,2035,efi,Gas_Power,n2o,S2,0
BAU,2035,efi,Gas_Power,ch4,S2,0
BAU,2035,efi,Gas_Power,voc,S2,0
BAU,2035,efi,Gas_Power,co,S2,0
BAU,2035,efi,Gas_Power,nox,S2,0
BAU,2035,efi,Gas_Power,sox,S2,0
BAU,2035,efi,Gas_Power,pm,S2,0
BAU,2035,efi,Gas_Power,pm10,S2,0
BAU,2035,efi,Gas_Power,pm25,S2,0
BAU,2035,efi,Nuclear,co2,S2,0
BAU,2035,efi,Nuclear,n2o,S2,0
BAU,2035,efi,Nuclear,ch4,S2,0
BAU,2035,efi,Nuclear,voc,S2,0
BAU,2035,efi,Nuclear,co,S2,0
BAU,2035,efi,Nuclear,nox,S2,0
BAU,2035,efi,Nuclear,sox,S2,0
BAU,2035,efi,Nuclear,pm,S2,0
BAU,2035,efi,Nuclear,pm10,S2,0
BAU,2035,efi,Nuclear,pm25,S2,0
BAU,2035,efi,Hydro,co2,S2,0
BAU,2035,efi,Hydro,n2o,S2,0
BAU,2035,efi,Hydro,ch4,S2,0
BAU,2035,efi,Hydro,voc,S2,0
BAU,2035,efi,Hydro,co,S2,0
BAU,2035,efi,Hydro,nox,S2,0
BAU,2035,efi,Hydro,sox,S2,0
BAU,2035,efi,Hydro,pm,S2,0
BAU,2035,efi,Hydro,pm10,S2,0
BAU,2035,efi,Hydro,pm25,S2,0
BAU,2035,efi,Wind,co2,S2,0
BAU,2035,efi,Wind,n2o,S2,0
BAU,2035,efi,Wind,ch4,S2,0
BAU,2035,efi,Wind,voc,S2,0
BAU,2035,efi,Wind,co,S2,0
BAU,2035,efi,Wind,nox,S2,0
BAU,2035,efi,Wind,sox,S2,0
BAU,2035,efi,Wind,pm,S2,0
BAU,2035,efi,Wind,pm10,S2,0
BAU,2035,efi,Wind,pm25,S2,0
BAU,2035,efi,Solar,co2,S2,0
BAU,2035,efi,Solar,n2o,S2,0
BAU,2035,efi,Solar,ch4,S2,0
BAU,2035,efi,Solar,voc,S2,0
BAU,2035,efi,Solar,co,S2,0
BAU,2035,efi,Solar,nox,S2,0
BAU,2035,efi,Solar,sox,S2,0
BAU,2035,efi,Solar,pm,S2,0
BAU,2035,efi,Solar,pm10,S2,0
BAU,2035,efi,Solar,pm25,S2,0
BAU,2035,efi,Biomass,co2,S2,0
BAU,2035,efi,Biomass,n2o,S2,0
BAU,2035,efi,Biomass,ch4,S2,0
BAU,2035,efi,Biomass,voc,S2,0
BAU,2035,efi,Biomass,co,S2,0
BAU,2035,efi,Biomass,nox,S2,0
BAU,2035,efi,Biomass,sox,S2,0
BAU,2035,efi,Biomass,pm,S2,0
BAU,2035,efi,Biomass,pm10,S2,0
BAU,2035,efi,Biomass,pm25,S2,0
BAU,2035,efi,GasDist,co2,S2,0.326765482
BAU,2035,efi,GasDist,n2o,S2,0
BAU,2035,efi,GasDist,ch4,S2,0
BAU,2035,efi,GasDist,voc,S2,0
BAU,2035,efi,GasDist,co,S2,0
BAU,2035,efi,GasDist,nox,S2,0
BAU,2035,efi,GasDist,sox,S2,0
BAU,2035,efi,GasDist,pm,S2,0
BAU,2035,efi,GasDist,pm10,S2,0
BAU,2035,efi,GasDist,pm25,S2,0
BAU,2035,efi,WatDist,co2,S2,0.002865433
BAU,2035,efi,WatDist,n2o,S2,0
BAU,2035,efi,WatDist,ch4,S2,0
BAU,2035,efi,WatDist,voc,S2,0
BAU,2035,efi,WatDist,co,S2,0
BAU,2035,efi,WatDist,nox,S2,0
BAU,2035,efi,WatDist,sox,S2,0
BAU,2035,efi,WatDist,pm,S2,0
BAU,2035,efi,WatDist,pm10,S2,0
BAU,2035,efi,WatDist,pm25,S2,0
BAU,2035,efi,Constr,co2,S2,0.265361463
BAU,2035,efi,Constr,n2o,S2,0
BAU,2035,efi,Constr,ch4,S2,0
BAU,2035,efi,Constr,voc,S2,0
BAU,2035,efi,Constr,co,S2,0
BAU,2035,efi,Constr,nox,S2,0
BAU,2035,efi,Constr,sox,S2,0
BAU,2035,efi,Constr,pm,S2,0
BAU,2035,efi,Constr,pm10,S2,0
BAU,2035,efi,Constr,pm25,S2,0
BAU,2035,efi,WhRetTr,co2,S2,0.029712917
BAU,2035,efi,WhRetTr,n2o,S2,0
BAU,2035,efi,WhRetTr,ch4,S2,0
BAU,2035,efi,WhRetTr,voc,S2,0
BAU,2035,efi,WhRetTr,co,S2,0
BAU,2035,efi,WhRetTr,nox,S2,0
BAU,2035,efi,WhRetTr,sox,S2,0
BAU,2035,efi,WhRetTr,pm,S2,0
BAU,2035,efi,WhRetTr,pm10,S2,0
BAU,2035,efi,WhRetTr,pm25,S2,0
BAU,2035,efi,TranspSrv,co2,S2,1.507976105
BAU,2035,efi,TranspSrv,n2o,S2,0
BAU,2035,efi,TranspSrv,ch4,S2,0
BAU,2035,efi,TranspSrv,voc,S2,0
BAU,2035,efi,TranspSrv,co,S2,0
BAU,2035,efi,TranspSrv,nox,S2,0
BAU,2035,efi,TranspSrv,sox,S2,0
BAU,2035,efi,TranspSrv,pm,S2,0
BAU,2035,efi,TranspSrv,pm10,S2,0
BAU,2035,efi,TranspSrv,pm25,S2,0
BAU,2035,efi,HotRest,co2,S2,0.040855587
BAU,2035,efi,HotRest,n2o,S2,0
BAU,2035,efi,HotRest,ch4,S2,0
BAU,2035,efi,HotRest,voc,S2,0
BAU,2035,efi,HotRest,co,S2,0
BAU,2035,efi,HotRest,nox,S2,0
BAU,2035,efi,HotRest,sox,S2,0
BAU,2035,efi,HotRest,pm,S2,0
BAU,2035,efi,HotRest,pm10,S2,0
BAU,2035,efi,HotRest,pm25,S2,0
BAU,2035,efi,ICTServ,co2,S2,0.00588743
BAU,2035,efi,ICTServ,n2o,S2,0
BAU,2035,efi,ICTServ,ch4,S2,0
BAU,2035,efi,ICTServ,voc,S2,0
BAU,2035,efi,ICTServ,co,S2,0
BAU,2035,efi,ICTServ,nox,S2,0
BAU,2035,efi,ICTServ,sox,S2,0
BAU,2035,efi,ICTServ,pm,S2,0
BAU,2035,efi,ICTServ,pm10,S2,0
BAU,2035,efi,ICTServ,pm25,S2,0
BAU,2035,efi,Finance,co2,S2,0.033691811
BAU,2035,efi,Finance,n2o,S2,0
BAU,2035,efi,Finance,ch4,S2,0
BAU,2035,efi,Finance,voc,S2,0
BAU,2035,efi,Finance,co,S2,0
BAU,2035,efi,Finance,nox,S2,0
BAU,2035,efi,Finance,sox,S2,0
BAU,2035,efi,Finance,pm,S2,0
BAU,2035,efi,Finance,pm10,S2,0
BAU,2035,efi,Finance,pm25,S2,0
BAU,2035,efi,RealEst,co2,S2,0.037445824
BAU,2035,efi,RealEst,n2o,S2,0
BAU,2035,efi,RealEst,ch4,S2,0
BAU,2035,efi,RealEst,voc,S2,0
BAU,2035,efi,RealEst,co,S2,0
BAU,2035,efi,RealEst,nox,S2,0
BAU,2035,efi,RealEst,sox,S2,0
BAU,2035,efi,RealEst,pm,S2,0
BAU,2035,efi,RealEst,pm10,S2,0
BAU,2035,efi,RealEst,pm25,S2,0
BAU,2035,efi,BusServe,co2,S2,0.295401172
BAU,2035,efi,BusServe,n2o,S2,0
BAU,2035,efi,BusServe,ch4,S2,0
BAU,2035,efi,BusServe,voc,S2,0
BAU,2035,efi,BusServe,co,S2,0
BAU,2035,efi,BusServe,nox,S2,0
BAU,2035,efi,BusServe,sox,S2,0
BAU,2035,efi,BusServe,pm,S2,0
BAU,2035,efi,BusServe,pm10,S2,0
BAU,2035,efi,BusServe,pm25,S2,0
BAU,2035,efi,ResTech,co2,S2,0.100318271
BAU,2035,efi,ResTech,n2o,S2,0
BAU,2035,efi,ResTech,ch4,S2,0
BAU,2035,efi,ResTech,voc,S2,0
BAU,2035,efi,ResTech,co,S2,0
BAU,2035,efi,ResTech,nox,S2,0
BAU,2035,efi,ResTech,sox,S2,0
BAU,2035,efi,ResTech,pm,S2,0
BAU,2035,efi,ResTech,pm10,S2,0
BAU,2035,efi,ResTech,pm25,S2,0
BAU,2035,efi,EnvServ,co2,S2,0.039290252
BAU,2035,efi,EnvServ,n2o,S2,0
BAU,2035,efi,EnvServ,ch4,S2,0
BAU,2035,efi,EnvServ,voc,S2,0
BAU,2035,efi,EnvServ,co,S2,0
BAU,2035,efi,EnvServ,nox,S2,0
BAU,2035,efi,EnvServ,sox,S2,0
BAU,2035,efi,EnvServ,pm,S2,0
BAU,2035,efi,EnvServ,pm10,S2,0
BAU,2035,efi,EnvServ,pm25,S2,0
BAU,2035,efi,ResServ,co2,S2,0.058237809
BAU,2035,efi,ResServ,n2o,S2,0
BAU,2035,efi,ResServ,ch4,S2,0
BAU,2035,efi,ResServ,voc,S2,0
BAU,2035,efi,ResServ,co,S2,0
BAU,2035,efi,ResServ,nox,S2,0
BAU,2035,efi,ResServ,sox,S2,0
BAU,2035,efi,ResServ,pm,S2,0
BAU,2035,efi,ResServ,pm10,S2,0
BAU,2035,efi,ResServ,pm25,S2,0
BAU,2035,efi,Education,co2,S2,0.05882685
BAU,2035,efi,Education,n2o,S2,0
BAU,2035,efi,Education,ch4,S2,0
BAU,2035,efi,Education,voc,S2,0
BAU,2035,efi,Education,co,S2,0
BAU,2035,efi,Education,nox,S2,0
BAU,2035,efi,Education,sox,S2,0
BAU,2035,efi,Education,pm,S2,0
BAU,2035,efi,Education,pm10,S2,0
BAU,2035,efi,Education,pm25,S2,0
BAU,2035,efi,Health,co2,S2,0.043262627
BAU,2035,efi,Health,n2o,S2,0
BAU,2035,efi,Health,ch4,S2,0
BAU,2035,efi,Health,voc,S2,0
BAU,2035,efi,Health,co,S2,0
BAU,2035,efi,Health,nox,S2,0
BAU,2035,efi,Health,sox,S2,0
BAU,2035,efi,Health,pm,S2,0
BAU,2035,efi,Health,pm10,S2,0
BAU,2035,efi,Health,pm25,S2,0
BAU,2035,efi,RecEnt,co2,S2,0.017079631
BAU,2035,efi,RecEnt,n2o,S2,0
BAU,2035,efi,RecEnt,ch4,S2,0
BAU,2035,efi,RecEnt,voc,S2,0
BAU,2035,efi,RecEnt,co,S2,0
BAU,2035,efi,RecEnt,nox,S2,0
BAU,2035,efi,RecEnt,sox,S2,0
BAU,2035,efi,RecEnt,pm,S2,0
BAU,2035,efi,RecEnt,pm10,S2,0
BAU,2035,efi,RecEnt,pm25,S2,0
BAU,2035,efi,PubAdm,co2,S2,0.107351053
BAU,2035,efi,PubAdm,n2o,S2,0
BAU,2035,efi,PubAdm,ch4,S2,0
BAU,2035,efi,PubAdm,voc,S2,0
BAU,2035,efi,PubAdm,co,S2,0
BAU,2035,efi,PubAdm,nox,S2,0
BAU,2035,efi,PubAdm,sox,S2,0
BAU,2035,efi,PubAdm,pm,S2,0
BAU,2035,efi,PubAdm,pm10,S2,0
BAU,2035,efi,PubAdm,pm25,S2,0
BAU,2035,efh,HHRural,co2,S2,0.060998301
BAU,2035,efh,HHRural,n2o,S2,0
BAU,2035,efh,HHRural,ch4,S2,0
BAU,2035,efh,HHRural,voc,S2,0
BAU,2035,efh,HHRural,co,S2,0
BAU,2035,efh,HHRural,nox,S2,0
BAU,2035,efh,HHRural,sox,S2,0
BAU,2035,efh,HHRural,pm,S2,0
BAU,2035,efh,HHRural,pm10,S2,0
BAU,2035,efh,HHRural,pm25,S2,0
BAU,2035,efh,HHUrban,co2,S2,0.598234195
BAU,2035,efh,HHUrban,n2o,S2,0
BAU,2035,efh,HHUrban,ch4,S2,0
BAU,2035,efh,HHUrban,voc,S2,0
BAU,2035,efh,HHUrban,co,S2,0
BAU,2035,efh,HHUrban,nox,S2,0
BAU,2035,efh,HHUrban,sox,S2,0
BAU,2035,efh,HHUrban,pm,S2,0
BAU,2035,efh,HHUrban,pm10,S2,0
BAU,2035,efh,HHUrban,pm25,S2,0
BAU,2035,eft,,co2,m2,30.79615533
BAU,2035,eft,,n2o,m2,0
BAU,2035,eft,,ch4,m2,0
BAU,2035,eft,,voc,m2,0
BAU,2035,eft,,co,m2,0
BAU,2035,eft,,nox,m2,0
BAU,2035,eft,,sox,m2,0
BAU,2035,eft,,pm,m2,0
BAU,2035,eft,,pm10,m2,0
BAU,2035,eft,,pm25,m2,0
BAU,2035,gdpmp,,,M1,1.11E+05
BAU,2035,rgdpmp,,,M1,1.94E+05
BAU,2035,pgdpmp,,,M2,0.572099334
BAU,2035,pinc,,,M2,96330.22721
BAU,2035,tcons,,,M1,73177.29027
BAU,2035,tgov,Govt,,M1,24952.29571
BAU,2035,tinv,,,M1,65549.41394
BAU,2035,texp,,,M1,51978.83864
BAU,2035,timp,,,M1,22014.7794
BAU,2035,pcons,,,M1,60.04397031
BAU,2035,gdpfc,,,M1,93126.06021
BAU,2035,rgdpfc,,,M1,1.71E+05
BAU,2035,pgdpfc,,,M2,0.54413126
BAU,2035,pk,,,M2,1.320928779
BAU,2035,pland,,,M2,1
BAU,2035,ggdp,,,M2,1.031
BAU,2035,gl,,,M2,0.007110016
BAU,2035,tary,Govt,,M1,0
BAU,2035,rtary,Govt,,M1,0
BAU,2035,tmadj,Govt,,M1,1
BAU,2035,gy,Govt,,M1,18168.98254
BAU,2035,gexp,Govt,,M1,16303.87157
BAU,2035,savg,Govt,,M1,1865.110975
BAU,2035,rsg,Govt,,M1,2933.56
BAU,2035,gtrg,Govt,,M1,0
BAU,2035,plev,,,M2,0.635784158
BAU,2035,taxadjh,Govt,,M2,-0.374095843
BAU,2035,ky,Capital,,M1,44181.19188
BAU,2035,ty,Land,,M1,0
BAU,2035,ry,Land,,M1,0
BAU,2035,ly,LabSk,,M3,14300.91132
BAU,2035,ly,LabUn,,M3,34643.95701
BAU,2035,yh,HHRural,,H1,17268.36526
BAU,2035,yh,HHUrban,,H1,43888.0167
BAU,2035,yd,HHRural,,H1,12559.91705
BAU,2035,yd,HHUrban,,H1,45520.5674
BAU,2035,savh,HHRural,,H1,3638.835635
BAU,2035,savh,HHUrban,,H1,10746.35703
BAU,2035,taxh,HHRural,Govt,H1,-450.1307865
BAU,2035,taxh,HHUrban,Govt,H1,-2572.049696
BAU,2035,cpi,HHRural,,H1,0.593473816
BAU,2035,cpi,HHUrban,,H1,0.602496501
BAU,2035,fpi,HHRural,,H1,0.569205715
BAU,2035,fpi,HHUrban,,H1,0.572687616
BAU,2035,epi,HHRural,,H1,0.652574842
BAU,2035,epi,HHUrban,,H1,0.690703127
BAU,2035,er,,ROW,M2,1
BAU,2035,savf,,ROW,M1,7041.436439
BAU,2035,xm,AgFFF,ROW,T1,545.7871091
BAU,2035,xm,Coal,ROW,T1,242.3898883
BAU,2035,xm,OilGas,ROW,T1,3292.752592
BAU,2035,xm,MetMin,ROW,T1,1689.685816
BAU,2035,xm,NMetMin,ROW,T1,58.10142193
BAU,2035,xm,FoodPr,ROW,T1,436.8551734
BAU,2035,xm,Textile,ROW,T1,199.6852817
BAU,2035,xm,Apparel,ROW,T1,75.53990919
BAU,2035,xm,WoodPr,ROW,T1,58.14403107
BAU,2035,xm,PaperPr,ROW,T1,212.2536825
BAU,2035,xm,RefPet,ROW,T1,615.6919647
BAU,2035,xm,Chemical,ROW,T1,1983.807161
BAU,2035,xm,NMetPr,ROW,T1,78.82343157
BAU,2035,xm,Metals,ROW,T1,1367.174654
BAU,2035,xm,MetalPr,ROW,T1,108.4165965
BAU,2035,xm,GenEqp,ROW,T1,750.5195099
BAU,2035,xm,SpecEqp,ROW,T1,520.1515165
BAU,2035,xm,TransEqp,ROW,T1,800.7343697
BAU,2035,xm,ElecEqp,ROW,T1,579.6080273
BAU,2035,xm,ICTEqp,ROW,T1,5813.418924
BAU,2035,xm,PrecInst,ROW,T1,651.8436344
BAU,2035,xm,OthMfg,ROW,T1,4.756916216
BAU,2035,xm,Waste,ROW,T1,417.5089661
BAU,2035,xm,MachRep,ROW,T1,0
BAU,2035,xm,T_D,ROW,T1,3.146509613
BAU,2035,xm,Coal_Power,ROW,T1,0
BAU,2035,xm,Oil_Power,ROW,T1,0
BAU,2035,xm,Gas_Power,ROW,T1,0
BAU,2035,xm,Nuclear,ROW,T1,0
BAU,2035,xm,Hydro,ROW,T1,0
BAU,2035,xm,Wind,ROW,T1,0
BAU,2035,xm,Solar,ROW,T1,0
BAU,2035,xm,Biomass,ROW,T1,0
BAU,2035,xm,GasDist,ROW,T1,0.000002609
BAU,2035,xm,WatDist,ROW,T1,0
BAU,2035,xm,Constr,ROW,T1,22.98557406
BAU,2035,xm,WhRetTr,ROW,T1,0
BAU,2035,xm,TranspSrv,ROW,T1,469.8916642
BAU,2035,xm,HotRest,ROW,T1,154.1580941
BAU,2035,xm,ICTServ,ROW,T1,96.49831436
BAU,2035,xm,Finance,ROW,T1,57.77040743
BAU,2035,xm,RealEst,ROW,T1,0
BAU,2035,xm,BusServe,ROW,T1,422.7186083
BAU,2035,xm,ResTech,ROW,T1,28.719465
BAU,2035,xm,EnvServ,ROW,T1,27.60519665
BAU,2035,xm,ResServ,ROW,T1,18.77300635
BAU,2035,xm,Education,ROW,T1,14.6427777
BAU,2035,xm,Health,ROW,T1,11.68673964
BAU,2035,xm,RecEnt,ROW,T1,175.5691264
BAU,2035,xm,PubAdm,ROW,T1,6.963338702
BAU,2035,xe,AgFFF,ROW,T1,396.389327
BAU,2035,xe,Coal,ROW,T1,59.82786078
BAU,2035,xe,OilGas,ROW,T1,90.82081823
BAU,2035,xe,MetMin,ROW,T1,26.13010625
BAU,2035,xe,NMetMin,ROW,T1,52.70697928
BAU,2035,xe,FoodPr,ROW,T1,1337.605737
BAU,2035,xe,Textile,ROW,T1,5675.302145
BAU,2035,xe,Apparel,ROW,T1,1768.179933
BAU,2035,xe,WoodPr,ROW,T1,1519.476446
BAU,2035,xe,PaperPr,ROW,T1,2335.758124
BAU,2035,xe,RefPet,ROW,T1,327.3331799
BAU,2035,xe,Chemical,ROW,T1,3885.741782
BAU,2035,xe,NMetPr,ROW,T1,968.5448255
BAU,2035,xe,Metals,ROW,T1,1547.717373
BAU,2035,xe,MetalPr,ROW,T1,1547.239863
BAU,2035,xe,GenEqp,ROW,T1,2529.378846
BAU,2035,xe,SpecEqp,ROW,T1,1280.635836
BAU,2035,xe,TransEqp,ROW,T1,2091.272469
BAU,2035,xe,ElecEqp,ROW,T1,3762.055134
BAU,2035,xe,ICTEqp,ROW,T1,9177.76436
BAU,2035,xe,PrecInst,ROW,T1,628.4022269
BAU,2035,xe,OthMfg,ROW,T1,203.1235633
BAU,2035,xe,Waste,ROW,T1,21.63261642
BAU,2035,xe,MachRep,ROW,T1,0
BAU,2035,xe,T_D,ROW,T1,30.8678574
BAU,2035,xe,Coal_Power,ROW,T1,0
BAU,2035,xe,Oil_Power,ROW,T1,0
BAU,2035,xe,Gas_Power,ROW,T1,0
BAU,2035,xe,Nuclear,ROW,T1,0
BAU,2035,xe,Hydro,ROW,T1,0
BAU,2035,xe,Wind,ROW,T1,0
BAU,2035,xe,Solar,ROW,T1,0
BAU,2035,xe,Biomass,ROW,T1,0
BAU,2035,xe,GasDist,ROW,T1,0
BAU,2035,xe,WatDist,ROW,T1,0
BAU,2035,xe,Constr,ROW,T1,272.1818559
BAU,2035,xe,WhRetTr,ROW,T1,5142.370752
BAU,2035,xe,TranspSrv,ROW,T1,2299.621172
BAU,2035,xe,HotRest,ROW,T1,282.4746902
BAU,2035,xe,ICTServ,ROW,T1,380.3503139
BAU,2035,xe,Finance,ROW,T1,181.0563317
BAU,2035,xe,RealEst,ROW,T1,0
BAU,2035,xe,BusServe,ROW,T1,1712.659244
BAU,2035,xe,ResTech,ROW,T1,10.01581797
BAU,2035,xe,EnvServ,ROW,T1,46.69767856
BAU,2035,xe,ResServ,ROW,T1,52.95250828
BAU,2035,xe,Education,ROW,T1,21.92289223
BAU,2035,xe,Health,ROW,T1,18.91926054
BAU,2035,xe,RecEnt,ROW,T1,264.5894791
BAU,2035,xe,PubAdm,ROW,T1,29.11923016
BAU,2035,pm,AgFFF,ROW,T2,1
BAU,2035,pm,Coal,ROW,T2,1
BAU,2035,pm,OilGas,ROW,T2,1
BAU,2035,pm,MetMin,ROW,T2,1
BAU,2035,pm,NMetMin,ROW,T2,1
BAU,2035,pm,FoodPr,ROW,T2,1
BAU,2035,pm,Textile,ROW,T2,1
BAU,2035,pm,Apparel,ROW,T2,1
BAU,2035,pm,WoodPr,ROW,T2,1
BAU,2035,pm,PaperPr,ROW,T2,1
BAU,2035,pm,RefPet,ROW,T2,1
BAU,2035,pm,Chemical,ROW,T2,1
BAU,2035,pm,NMetPr,ROW,T2,1
BAU,2035,pm,Metals,ROW,T2,1
BAU,2035,pm,MetalPr,ROW,T2,1
BAU,2035,pm,GenEqp,ROW,T2,1
BAU,2035,pm,SpecEqp,ROW,T2,1
BAU,2035,pm,TransEqp,ROW,T2,1
BAU,2035,pm,ElecEqp,ROW,T2,1
BAU,2035,pm,ICTEqp,ROW,T2,1
BAU,2035,pm,PrecInst,ROW,T2,1
BAU,2035,pm,OthMfg,ROW,T2,1
BAU,2035,pm,Waste,ROW,T2,1
BAU,2035,pm,MachRep,ROW,T2,1
BAU,2035,pm,T_D,ROW,T2,1
BAU,2035,pm,Coal_Power,ROW,T2,1
BAU,2035,pm,Oil_Power,ROW,T2,1
BAU,2035,pm,Gas_Power,ROW,T2,1
BAU,2035,pm,Nuclear,ROW,T2,1
BAU,2035,pm,Hydro,ROW,T2,1
BAU,2035,pm,Wind,ROW,T2,1
BAU,2035,pm,Solar,ROW,T2,1
BAU,2035,pm,Biomass,ROW,T2,1
BAU,2035,pm,GasDist,ROW,T2,1
BAU,2035,pm,WatDist,ROW,T2,1
BAU,2035,pm,Constr,ROW,T2,1
BAU,2035,pm,WhRetTr,ROW,T2,1
BAU,2035,pm,TranspSrv,ROW,T2,1
BAU,2035,pm,HotRest,ROW,T2,1
BAU,2035,pm,ICTServ,ROW,T2,1
BAU,2035,pm,Finance,ROW,T2,1
BAU,2035,pm,RealEst,ROW,T2,1
BAU,2035,pm,BusServe,ROW,T2,1
BAU,2035,pm,ResTech,ROW,T2,1
BAU,2035,pm,EnvServ,ROW,T2,1
BAU,2035,pm,ResServ,ROW,T2,1
BAU,2035,pm,Education,ROW,T2,1
BAU,2035,pm,Health,ROW,T2,1
BAU,2035,pm,RecEnt,ROW,T2,1
BAU,2035,pm,PubAdm,ROW,T2,1
BAU,2035,pe,AgFFF,ROW,T2,0.583393265
BAU,2035,pe,Coal,ROW,T2,0.612393659
BAU,2035,pe,OilGas,ROW,T2,0.590462231
BAU,2035,pe,MetMin,ROW,T2,0.609935601
BAU,2035,pe,NMetMin,ROW,T2,0.623691434
BAU,2035,pe,FoodPr,ROW,T2,0.598777751
BAU,2035,pe,Textile,ROW,T2,0.601424392
BAU,2035,pe,Apparel,ROW,T2,0.608066762
BAU,2035,pe,WoodPr,ROW,T2,0.621113568
BAU,2035,pe,PaperPr,ROW,T2,0.621868759
