"SAM","AgFFF","Coal","OilGas","MetMin","NMetMin","FoodPr","Textile","Apparel","WoodPr","PaperPr","RefPet","Chemical","NMetPr","Metals","MetalPr","GenEqp","SpecEqp","TransEqp","ElecEqp","ICTEqp","PrecInst","OthMfg","Waste","MachRep","T_D","Coal_Power","Oil_Power","Gas_Power","Nuclear","Hydro","Wind","Solar","Biomass","GasDist","WatDist","Constr","WhRetTr","TranspSrv","HotRest","ICTServ","Finance","RealEst","BusServe","ResTech","EnvServ","ResServ","Education","Health","RecEnt","PubAdm","LabSk","LabUn","Capital","prodtax","Depr","HHRural","HHUrban","Govt","Capacct","Invent","ROW","ENTERPRISE","Total","Land","Natr"
"AgFFF",1239.692058309,1.576216891,0.040002984,0.434485339,0.471256640,3210.980129535,658.571133367,80.675427404,208.252989244,129.054447144,0.133334155,443.626216326,1.748733386,1.232612171,1.529465265,0.482193003,0.910775073,0.317009124,0.193460908,0.000000000,0.000000000,13.157380490,0.105083427,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.486297708,0.006084209,0.074943488,108.650490822,1.422938299,79.890473424,262.721267806,5.221711247,0.063666321,0.938115292,24.312697824,21.304602535,42.485862203,6.871313892,12.052338580,5.813019252,2.923214206,0.040266681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,811.525611447,1269.026385750,60.784086103,677.352178995,0.000000000,78.705699834,0.000000000,0.000000000,0.000000000,0.000000000
"Coal",0.535582630,579.694149682,3.137752700,9.151196579,6.933694269,18.196353429,13.498553342,2.291060865,5.176032567,27.077658359,13.711043512,278.714860974,250.951251796,683.879236594,16.125662124,7.393215005,7.514281910,3.268123038,2.151459717,0.000000000,0.000000000,8.818759732,1.485190265,0.390769205,0.000000000,876.133927857,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,21.586820477,0.203412809,14.025539130,0.039567439,5.706453141,0.348819404,0.000000000,0.000000000,0.299198065,0.094729870,1.271290298,1.689048562,1.776270714,2.880831800,3.215654180,0.758217530,3.062526134,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9.824438724,6.321964897,0.000000000,25.580236030,0.000000000,13.740278345,0.000000000,0.000000000,0.000000000,0.000000000
"OilGas",0.000000000,7.593691764,10.108132687,0.873020570,0.907762672,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2231.990120340,138.541112762,7.279525488,4.321844591,2.085769169,1.313379707,2.117161803,1.603077181,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,48.061152510,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,141.405240160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,33.329734095,0.000000000,18.696563148,0.000000000,0.000000000,0.000000000,0.000000000
"MetMin",0.000000000,1.288982095,0.000669382,178.069093429,1.782741567,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.880718165,53.554334828,25.039451611,1779.876016712,21.621762333,2.166278773,1.018639077,0.381892892,6.021646354,0.000000000,0.000000000,0.116467678,0.580867699,0.088683754,0.001815523,0.000713255,0.000000000,0.000000000,0.000328037,0.000599860,0.000370894,0.000000000,0.000199146,0.810470667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.923556611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.148820438,0.000000000,5.929159388,0.000000000,0.000000000,0.000000000,0.000000000
"NMetMin",0.054006199,6.211468825,126.742734168,3.507034255,8.140097924,3.666994478,0.015666343,0.084023372,0.334524598,5.019497546,0.001153341,87.859641623,329.454102165,9.016498773,1.119940251,0.345711888,1.609693756,0.706803277,4.464694646,0.000000000,0.000000000,0.033869841,0.018923491,0.011314218,0.779704007,0.306318271,0.028555019,0.010889097,0.140880714,0.257619193,0.159286028,0.003963824,0.085526236,0.004969723,0.002129160,77.285668119,0.000000000,0.097967910,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.095725738,0.012539665,0.033264416,0.001467146,0.000000000,0.029071966,0.000154006,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,12.787259074,0.000000000,0.000000000,0.000000000,0.000000000
"FoodPr",954.976870633,8.946432344,5.143037937,7.194598221,3.702240065,2033.618250997,17.988684911,117.274616260,8.913762951,15.132784396,21.982511016,284.921792999,21.443054668,42.892350522,14.705704801,21.746841487,12.733926015,15.139970691,21.081225380,26.092168809,2.772664075,4.591576195,2.055266398,0.154623463,7.002828771,2.751165031,0.256463873,0.097799267,1.265305177,2.313779433,1.430610555,0.035600667,0.768144812,1.021575899,2.053881193,35.122892502,21.353205462,79.634167735,724.368003605,20.451087755,15.781887819,15.884446832,50.638336037,21.916752470,5.837392523,41.669506716,48.155056609,30.332033117,52.653565928,49.834936106,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1058.763607272,2769.232832230,0.000000000,183.729478353,0.000000000,287.160756058,0.000000000,0.000000000,0.000000000,0.000000000
"Textile",2.054360665,7.321776552,2.250087250,4.600372012,1.773508717,15.242841661,2547.121679999,118.240206917,30.545045254,123.447223390,2.428322101,165.718603453,40.317898286,16.625499321,14.803669475,13.518249443,15.471065855,40.587118474,15.471697807,5.858606897,1.389946812,25.094222787,2.704310629,0.511424723,1.290143515,0.506851994,0.047248792,0.018017732,0.233109408,0.426271672,0.263563910,0.006558774,0.141516676,0.489958891,0.878458493,60.993090964,7.105731508,24.837443499,24.332138173,2.344021968,33.125153448,8.030788129,48.463834000,8.566753718,8.516237217,12.185300161,5.287861119,50.743295621,22.511278410,74.603117775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,156.939416561,565.915035698,0.000000000,31.727333704,0.000000000,1234.616570172,0.000000000,0.000000000,0.000000000,0.000000000
"Apparel",2.029937918,0.510588692,0.263989425,0.214408655,0.124106592,0.223781643,68.308389769,297.633041867,22.242493201,7.983408619,0.027198517,12.212623873,0.343796680,0.269440608,0.350347022,0.268721404,4.128145136,40.046372092,2.136205034,0.392703354,0.267927664,0.255020093,0.025692654,0.055322384,0.008775871,0.003447731,0.000321398,0.000122561,0.001585667,0.002899604,0.001792826,0.000000000,0.000962631,0.013499427,0.012386817,1.153183242,0.974052258,1.473680981,0.295366823,0.682518204,1.042096057,1.890929674,0.891321598,0.264974205,0.419562192,2.899651343,0.289435640,0.500721587,1.174487534,33.975504950,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,72.321938577,341.388485482,0.000000000,3.406887060,0.000000000,397.539467731,0.000000000,0.000000000,0.000000000,0.000000000
"WoodPr",2.111490181,40.867777358,0.146677263,1.923870091,0.720215251,3.673481313,6.763930805,1.670302824,649.434231641,50.605507880,0.898757821,13.759766735,18.401828642,7.545907647,24.469587486,19.005353468,10.935637266,40.950573658,8.490595627,3.394252197,0.785971169,7.242799580,0.212096770,0.332884577,0.050010452,0.019647347,0.001831528,0.000698430,0.009036132,0.016523773,0.010216654,0.000254241,0.005485679,0.036938160,0.019478937,331.694411885,2.378608673,4.193289505,2.027466554,1.085834158,4.479321743,2.158906267,1.777194031,0.848286698,1.684435709,2.727991332,0.006166526,0.013563914,2.642075901,14.707043948,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,25.452184066,91.149315041,0.000000000,161.102096038,0.000000000,364.088549803,0.000000000,0.000000000,0.000000000,0.000000000
"PaperPr",1.423429072,2.577929120,0.701165628,5.153592205,0.868496509,109.452354101,23.065375321,14.017991550,17.767750916,763.637839482,1.396651433,79.505793644,70.036113711,7.741276205,16.889571866,28.991060497,12.167989225,14.627099195,55.769536191,47.475653410,5.321489047,3.736053634,0.905501778,0.603314719,2.991950643,1.175432136,0.109573898,0.041784626,0.540600201,0.988559636,0.611226736,0.015210345,0.328188999,0.274677314,0.426533671,35.186133048,73.803085026,25.492313693,8.932503274,79.586282074,189.086103819,21.421955924,276.482261114,27.774971832,6.920665742,18.971835583,49.700351378,6.897951690,55.615772069,81.577695822,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,36.009074500,150.124753139,0.000000000,85.151645378,0.000000000,561.725433045,0.000000000,0.000000000,0.000000000,0.000000000
"RefPet",144.807018621,16.740270664,38.862915895,61.353929564,36.499178836,13.784797958,7.167034971,2.269672774,9.484221746,9.882672279,271.117987658,677.830754285,159.872537635,106.504914921,19.748475258,22.769738646,13.621243572,22.154990118,16.959635554,13.825480278,1.856237046,1.427939979,1.709514004,1.140809555,0.000000000,0.000000000,191.657399139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.235805342,0.377914451,164.977161397,21.138860843,904.824372211,7.342592876,4.662366665,24.429956159,6.910732291,204.350819368,72.713011398,12.337881043,11.351064885,15.004452051,3.673755902,3.047622028,60.979761026,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,20.109997479,211.537834030,0.000000000,47.997110908,0.000000000,112.555695900,0.000000000,0.000000000,0.000000000,0.000000000
"Chemical",747.138214924,50.349428977,30.723907685,63.171223200,48.327826466,173.918518903,414.077010472,144.172728900,149.939049584,362.384757330,96.403471245,5206.698401646,363.539927521,161.790016405,174.503289161,149.042287030,158.304028895,326.010978200,462.009175041,365.877689105,22.647258146,45.454413859,14.508948731,3.232853541,2.509595658,0.985931834,0.091908662,0.035048210,0.453445955,0.829186463,0.512686252,0.012758170,0.275279169,1.436426186,11.568557809,603.759500675,13.958650522,81.971659796,20.833452792,16.756854451,5.129297349,5.615633268,69.167870086,152.871099760,43.002569742,104.525409045,40.390528036,742.226185030,13.781288722,27.377843509,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,108.497127207,486.120325683,0.000000000,23.140809985,0.000000000,984.436715819,0.000000000,0.000000000,0.000000000,0.000000000
"NMetPr",2.875722182,35.880142342,0.964207193,6.230699814,16.179772734,39.511641051,3.608057687,1.274778510,12.535239860,8.239894838,2.490337950,74.037230407,917.488427715,175.462474653,34.011027694,33.936425333,15.727883535,69.462328170,134.339437730,71.964495589,16.280246435,4.085755299,1.271597338,0.496885004,1.563785539,0.614356317,0.057270356,0.021839329,0.282552380,0.516684748,0.319466343,0.007949903,0.171532646,0.089352125,0.149962803,2668.750850931,0.450474146,8.308857117,1.025970824,1.218774473,0.507104528,0.454137337,1.792648528,7.535752631,9.304715068,1.939742535,5.140473891,1.713120403,3.314289304,12.147651702,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,14.843160535,35.497180905,0.000000000,0.000000000,0.000000000,265.646306830,0.000000000,0.000000000,0.000000000,0.000000000
"Metals",0.213760613,97.015067359,46.204607091,19.758610982,11.900879198,1.666510884,1.533410691,1.449872126,21.016702379,192.219062846,0.509263334,88.458936361,110.316168483,3849.162772020,1099.647882071,779.610571618,510.925120252,774.767141294,1294.098011395,207.710070019,35.115499448,19.662816868,9.756136553,14.119547487,1.018506575,0.400135397,0.037300661,0.014224137,0.184028724,0.336521089,0.208071096,0.005177838,0.111720644,0.621697282,0.259603243,2163.186092659,0.451412638,18.316228017,0.013985264,0.001179738,0.000000000,0.016068776,0.008495117,5.437424715,0.974719291,3.273068814,0.302233462,0.000000000,0.145051497,0.000330586,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,18.213400762,0.000000000,440.656251909,0.000000000,0.000000000,0.000000000,0.000000000
"MetalPr",4.048865291,45.298183393,6.221870904,28.181677310,17.468873619,25.829659528,6.079857200,1.852296692,65.159433165,21.031449948,1.514309987,74.999870911,124.455081254,64.659110761,424.361723457,178.975081976,132.513187486,130.472524826,195.457834759,92.475430360,18.993292050,6.542169591,1.047975844,7.368623193,0.645686509,0.253667511,0.023646910,0.009017451,0.116665780,0.213338954,0.131907543,0.003282512,0.070825770,0.215181861,4.003093961,573.203338541,1.600579718,24.937976947,1.825970854,0.435899841,0.790072002,6.476459400,98.432960149,99.779378779,3.215280356,13.917008566,4.386667532,0.544845645,0.636605262,7.130706693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8.702204940,40.014497072,0.000000000,291.172710236,0.000000000,425.588677439,0.000000000,0.000000000,0.000000000,0.000000000
"GenEqp",0.987540566,55.568898736,14.572264865,30.881302681,13.816219390,13.027848724,10.829801951,2.652567555,15.294106032,8.955432020,12.998802331,71.936900380,100.400028030,199.942914603,90.036450456,865.075725449,330.440791482,346.914594168,192.328332422,31.721020903,15.961568784,5.577174348,1.071220857,5.469205833,7.112746772,2.794347946,0.260489388,0.099334346,1.285165696,2.350097044,1.453065745,0.036159464,0.780201788,0.585041317,0.913412732,70.572571927,1.770744711,75.679316059,0.867831335,0.502092906,5.304520036,1.203776463,2.238326697,3.939603198,2.056387976,1.998087047,2.234243347,0.044484747,0.503253475,1.408716230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.921897935,11.689215953,0.000000000,1382.193489692,0.000000000,704.959510856,0.000000000,0.000000000,0.000000000,0.000000000
"SpecEqp",58.688333166,45.702654619,36.116605316,35.005888546,32.420693958,11.889198204,24.208520695,5.237419641,7.829148084,16.913883315,8.269233628,37.563946271,36.495108106,32.638354852,38.878526247,24.338021763,397.443910772,14.741812955,21.900519014,28.521586568,9.934818999,1.038501598,0.873467778,1.687172556,1.009937870,0.396769055,0.036986850,0.014104469,0.182480489,0.333689934,0.206320592,0.005134277,0.110780737,0.349842100,0.356650144,67.025586847,0.076510007,17.695538265,0.428180561,0.153494682,8.713834707,1.694940706,0.014510238,0.448097923,0.505942564,1.020688416,0.068335228,73.756520109,0.126792944,0.166661120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.313405453,12.130231873,0.000000000,2019.402859811,0.000000000,361.729139271,0.000000000,0.000000000,0.000000000,0.000000000
"TransEqp",11.167565661,1.811759600,1.058635943,4.775258993,5.567822994,1.019395678,0.277149032,0.195982538,0.170227159,0.646952353,1.054257540,1.968046957,20.327641907,3.435851075,4.278370926,49.831157764,84.277779273,2045.168383987,1.390166568,3.102803721,1.053883870,0.224878111,0.414009734,9.690693409,0.130272121,0.051179333,0.004770942,0.001819339,0.023538201,0.043042742,0.026613341,0.000662272,0.014289633,0.053552282,0.033546974,12.335956081,17.575005323,432.852858212,2.892357249,13.662511246,6.250606040,0.587427590,151.739063337,24.659869899,16.614547675,73.228545491,0.021349345,2.527492050,1.673448434,51.887596289,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,88.110681665,614.215779503,0.000000000,2725.355648203,0.000000000,584.953489917,0.000000000,0.000000000,0.000000000,0.000000000
"ElecEqp",1.254208775,12.114356747,4.231082224,7.964072507,6.427117048,3.993829417,3.612922679,0.282593494,2.097468366,6.348080192,4.793284370,19.314605655,10.354691895,12.378717841,13.351472900,254.705589057,130.663013857,202.931064227,794.024132018,299.745562417,30.705069856,4.054097524,9.588787136,8.540948860,97.499038502,38.303941745,3.570697186,1.361640384,17.616600697,32.214306172,19.918115690,0.495661246,10.694732519,0.219298564,0.177628253,512.819102704,68.452779670,8.077039944,0.815931986,142.251970160,0.965357171,4.558603847,158.531906239,78.552100643,11.069603540,28.344259045,0.086116238,5.583673729,2.330842183,9.271617793,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,85.118290757,263.784712052,0.000000000,871.842419063,0.000000000,1068.874675577,0.000000000,0.000000000,0.000000000,0.000000000
"ICTEqp",0.284257316,8.305494231,1.420348328,1.721142539,0.855456539,0.942159612,1.136102913,0.319744153,0.914409430,12.570203622,4.920619063,12.067780743,2.455024651,3.325278556,3.609271588,222.022076233,114.872625373,109.333466668,266.282810826,3247.250189555,103.711657273,3.853841943,0.092854653,2.886820676,1.026067329,0.403105751,0.037577557,0.014329728,0.185394838,0.339019211,0.209615685,0.005216275,0.112549988,0.236445854,0.105762865,32.246314342,35.465907445,7.615216987,0.960119129,234.228268572,7.821347967,3.487328410,149.472686729,167.666564190,2.012795910,65.901930263,4.558213757,2.180033258,1.318930765,11.417094779,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,80.188680289,291.231969882,0.000000000,645.132598482,0.000000000,3007.927953804,0.000000000,0.000000000,0.000000000,0.000000000
"PrecInst",1.011334123,1.370215890,14.374019173,0.711328302,1.842548193,1.022318405,0.184104774,0.021088175,0.515033830,0.650392829,5.751346319,5.026488565,3.384444737,4.753086979,4.796310435,25.784581617,20.131488501,55.256539743,27.313618623,22.640626999,75.911561396,0.848375641,0.002714446,1.231686120,51.593134665,20.269127315,1.889490026,0.720533215,9.322098617,17.046701812,10.539981120,0.262286867,5.659284271,0.507356472,0.735395471,8.838958855,0.175054977,1.326909886,0.036592147,7.960708809,0.139099348,0.218685027,0.407461679,71.446611711,3.397513384,5.748084345,19.693253524,1.385515624,1.959336913,5.930131886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.529887345,14.140021729,0.000000000,118.929005349,0.000000000,176.491612582,0.000000000,0.000000000,0.000000000,0.000000000
"OthMfg",1.143353062,4.117170254,0.221499636,0.196607461,0.637968928,0.577985790,7.819326214,3.875429815,0.175155799,4.102249135,0.909458798,1.266301096,1.019158456,1.651475369,1.553261944,1.789484932,2.548408594,2.957928678,1.776257791,8.420260258,0.119989354,7.003832183,0.004735151,0.028737262,0.093178951,0.036606731,0.003412483,0.001301307,0.016836026,0.030786922,0.019035563,0.000473699,0.010220859,0.008099087,0.002434140,8.914380436,0.169990076,1.459769917,0.722981395,0.209980158,3.075032580,5.089161148,53.769755140,18.165453159,3.723459839,12.715509581,0.000826054,0.262264390,2.471364862,0.027454731,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.509943939,17.269094413,0.000000000,15.376893888,0.000000000,50.384847919,0.000000000,0.000000000,0.000000000,0.000000000
"Waste",0.023338433,0.585392246,0.040970873,0.055844449,0.206835774,1.224926983,0.121424437,0.172910716,0.130108719,69.111963293,0.021282546,16.499775144,21.459915977,464.921925536,40.166404490,6.899717524,0.905119094,3.078899869,0.139143216,0.676980581,0.346937264,0.028563392,19.185958610,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.930911080,0.000000000,4.779272533,0.000000000,0.000000000,0.000000000,0.000000000
"MachRep",1.980096940,1.518440409,1.706419519,1.524945111,1.429570182,2.551282993,2.412916726,0.714661899,1.229870180,1.489899477,1.732762262,7.566560449,8.551850956,8.574284383,2.857745071,3.886169397,3.028705588,3.956513067,2.765959161,2.455352696,0.272583747,0.219134806,0.149115857,0.406865688,5.560734244,2.184616831,0.203650194,0.077659436,1.004740521,1.837302174,1.136004515,0.028269412,0.609960531,0.305873678,0.286314972,2.413299569,0.287530932,8.718403130,0.126241959,1.132767266,0.227006810,0.738517549,0.212032414,0.473513036,0.468877189,2.004808984,0.376153468,0.338797646,0.151913555,0.210091761,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"T_D",88.387739886,101.982002176,55.173625120,121.775495666,42.042940856,71.761713127,83.920429398,8.747350903,37.150748945,55.591674413,50.894783883,504.650314552,263.897609232,464.922621144,145.252871381,70.695250382,50.060925373,57.517514189,59.164883954,56.043717483,5.499428882,2.893442329,4.356701335,4.180011399,266.933171279,929.429493723,7.459373046,19.519415450,39.250935787,266.817902255,34.651987637,0.968443676,15.699033238,6.770420140,26.665018145,178.675188257,76.267912264,62.517135481,18.544435128,30.526422598,32.650030072,20.146803381,7.751316370,13.699284118,17.456557499,21.812518781,12.312579158,12.811311127,5.566569299,29.482306789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,64.195072968,219.492681385,0.000000000,0.000000000,0.000000000,7.739227237,0.000000000,0.000000000,0.000000000,0.000000000
"Coal_Power",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2371.392540760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Oil_Power",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,225.434696555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Gas_Power",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,90.127464912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Nuclear",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,160.631373713,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Hydro",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,639.637010423,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Wind",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,203.713617073,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Solar",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.454387532,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"Biomass",0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,84.212110841,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"GasDist",0.078147012,0.339841924,0.140726434,0.010112796,0.018939092,0.312933545,0.044745681,0.066607915,0.011420796,0.197822032,3.325810418,12.795341600,0.789882382,3.137555687,2.151749096,4.761141603,0.271623203,0.046424712,0.272448535,0.527007140,0.013517545,0.612013726,0.045051528,0.004391746,0.000000000,0.000000000,0.000000000,6.294212000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,32.597593830,0.028764349,0.105846179,0.141778900,68.240075108,7.124214385,0.074081572,0.237790214,7.758089146,0.748469791,0.451993512,1.777668861,6.655541091,2.359999935,0.980581371,0.871588764,0.941929649,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.122512442,131.077578340,0.000000000,6.305805357,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
